support,itemsets
0.00605,"frozenset({'Card1=card1_other', 'Email=yahoo.com', 'DeviceType=desktop', 'Hour=Hour_12_17'})"
0.00605,"frozenset({'Email=hotmail.com', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0', 'Hour=Hour_12_17'})"
0.00605,"frozenset({'DeviceType=desktop', 'Card1=card1_other', 'ProductCD=S', 'isFraud=0', 'Hour=Hour_12_17'})"
0.006,"frozenset({'ProductCD=C', 'Email=hotmail.com', 'Card1=card1_other', 'Amt=Amt_Med', 'isFraud=0'})"
0.006,"frozenset({'DeviceType=missing', 'Card1=9500', 'Hour=Hour_12_17'})"
0.006,"frozenset({'ProductCD=W', 'Card1=9500', 'Hour=Hour_12_17'})"
0.006,"frozenset({'Email=email_other', 'DeviceType=desktop', 'ProductCD=H', 'Card1=card1_other'})"
0.006,"frozenset({'DeviceType=desktop', 'Card1=card1_other', 'ProductCD=S', 'isFraud=0', 'Email=missing', 'Hour=Hour_18_23'})"
0.006,"frozenset({'Email=hotmail.com', 'Card1=card1_other', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_12_17'})"
0.006,"frozenset({'DeviceType=desktop', 'Card1=card1_other', 'ProductCD=S', 'isFraud=0', 'Hour=Hour_18_23'})"
0.006,"frozenset({'Amt=Amt_Med', 'ProductCD=R', 'Email=anonymous.com', 'Card1=card1_other'})"
0.006,"frozenset({'DeviceType=missing', 'isFraud=1', 'Amt=Amt_High'})"
0.006,"frozenset({'isFraud=0', 'Email=email_other', 'Amt=Amt_High', 'Hour=Hour_12_17'})"
0.006,"frozenset({'Amt=Amt_Low', 'isFraud=0', 'Email=comcast.net'})"
0.006,"frozenset({'DeviceType=missing', 'ProductCD=W', 'Card1=9500', 'Hour=Hour_12_17'})"
0.006,"frozenset({'DeviceType=missing', 'Email=email_other', 'Card1=card1_other', 'Hour=Hour_12_17'})"
0.006,"frozenset({'ProductCD=R', 'Card1=card1_other', 'Amt=Amt_Med', 'Email=anonymous.com', 'isFraud=0'})"
0.006,"frozenset({'Card1=card1_other', 'Amt=Amt_High', 'isFraud=0', 'Email=aol.com', 'Hour=Hour_12_17'})"
0.006,"frozenset({'ProductCD=R', 'DeviceType=desktop', 'Card1=card1_other', 'Email=anonymous.com', 'Amt=Amt_High', 'Hour=Hour_18_23'})"
0.006,"frozenset({'Amt=Amt_Low', 'Email=anonymous.com', 'DeviceType=desktop', 'ProductCD=H'})"
0.006,"frozenset({'Amt=Amt_Low', 'Email=comcast.net'})"
0.006,"frozenset({'DeviceType=missing', 'Amt=Amt_Med', 'Email=email_other'})"
0.00595,"frozenset({'Amt=Amt_Low', 'Email=email_other', 'DeviceType=desktop', 'Card1=card1_other'})"
0.00595,"frozenset({'Amt=Amt_Low', 'Email=yahoo.com', 'DeviceType=mobile', 'Card1=card1_other'})"
0.00595,"frozenset({'Card1=card1_other', 'Amt=Amt_Low', 'DeviceType=missing', 'isFraud=0', 'Email=aol.com'})"
0.00595,"frozenset({'Email=email_other', 'DeviceType=desktop', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0'})"
0.00595,"frozenset({'ProductCD=W', 'Card1=card1_other', 'Amt=Amt_Low', 'DeviceType=missing', 'isFraud=0', 'Email=aol.com'})"
0.00595,"frozenset({'Email=anonymous.com', 'ProductCD=H', 'Hour=Hour_12_17'})"
0.00595,"frozenset({'ProductCD=R', 'DeviceType=desktop', 'Card1=card1_other', 'Email=anonymous.com', 'Amt=Amt_High', 'isFraud=0', 'Hour=Hour_18_23'})"
0.00595,"frozenset({'DeviceType=missing', 'Amt=Amt_Med', 'Card1=9500'})"
0.00595,"frozenset({'DeviceType=desktop', 'Amt=Amt_Low', 'Email=anonymous.com', 'isFraud=0', 'ProductCD=H'})"
0.00595,"frozenset({'ProductCD=W', 'Card1=card1_other', 'Amt=Amt_Low', 'DeviceType=missing', 'Email=aol.com'})"
0.00595,"frozenset({'Amt=Amt_Low', 'ProductCD=W', 'Email=aol.com', 'Card1=card1_other'})"
0.00595,"frozenset({'Card1=9500', 'ProductCD=W', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_12_17'})"
0.00595,"frozenset({'ProductCD=H', 'Email=gmail.com', 'DeviceType=mobile', 'Hour=Hour_0_5'})"
0.00595,"frozenset({'ProductCD=W', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0', 'Email=aol.com'})"
0.00595,"frozenset({'Amt=Amt_Low', 'Card1=card1_other', 'Email=hotmail.com', 'ProductCD=H'})"
0.00595,"frozenset({'ProductCD=R', 'Email=anonymous.com', 'Amt=Amt_High', 'Hour=Hour_12_17'})"
0.00595,"frozenset({'isFraud=0', 'ProductCD=W', 'Card1=9500', 'Hour=Hour_12_17'})"
0.00595,"frozenset({'DeviceType=missing', 'isFraud=0', 'Card1=9500', 'Hour=Hour_12_17'})"
0.00595,"frozenset({'isFraud=0', 'Amt=Amt_Med', 'Email=hotmail.com', 'Hour=Hour_0_5'})"
0.00595,"frozenset({'Amt=Amt_Low', 'Email=gmail.com', 'DeviceType=mobile', 'Hour=Hour_12_17'})"
0.00595,"frozenset({'Amt=Amt_Low', 'Email=aol.com', 'DeviceType=missing', 'Card1=card1_other'})"
0.00595,"frozenset({'Email=hotmail.com', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0', 'ProductCD=H'})"
0.00595,"frozenset({'ProductCD=C', 'Email=gmail.com', 'DeviceType=desktop', 'Card1=card1_other', 'Hour=Hour_18_23'})"
0.00595,"frozenset({'DeviceType=missing', 'Email=icloud.com'})"
0.0059,"frozenset({'ProductCD=C', 'Email=hotmail.com', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0', 'Hour=Hour_0_5'})"
0.0059,"frozenset({'DeviceType=missing', 'Amt=Amt_Med', 'Email=email_other', 'isFraud=0'})"
0.0059,"frozenset({'DeviceType=missing', 'ProductCD=W', 'Email=icloud.com'})"
0.0059,"frozenset({'Amt=Amt_Med', 'ProductCD=C', 'DeviceType=desktop', 'Hour=Hour_18_23'})"
0.0059,"frozenset({'Amt=Amt_Low', 'ProductCD=R', 'Card1=card1_other'})"
0.0059,"frozenset({'ProductCD=W', 'Email=icloud.com'})"
0.0059,"frozenset({'ProductCD=W', 'isFraud=1', 'Amt=Amt_High'})"
0.0059,"frozenset({'Amt=Amt_Low', 'DeviceType=desktop', 'Email=hotmail.com', 'Hour=Hour_0_5'})"
0.0059,"frozenset({'Email=gmail.com', 'Hour=Hour_0_5', 'isFraud=0', 'DeviceType=mobile', 'ProductCD=H'})"
0.0059,"frozenset({'DeviceType=missing', 'ProductCD=W', 'isFraud=1', 'Amt=Amt_High'})"
0.0059,"frozenset({'DeviceType=missing', 'Amt=Amt_High', 'Card1=15066'})"
0.0059,"frozenset({'isFraud=0', 'Email=anonymous.com', 'ProductCD=H', 'Hour=Hour_12_17'})"
0.0059,"frozenset({'Amt=Amt_Low', 'isFraud=0', 'ProductCD=R', 'Card1=card1_other'})"
0.0059,"frozenset({'Email=email_other', 'Card1=card1_other', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_12_17'})"
0.0059,"frozenset({'Email=gmail.com', 'DeviceType=desktop', 'Card1=card1_other', 'Amt=Amt_Med', 'isFraud=0', 'Hour=Hour_18_23'})"
0.00585,"frozenset({'Email=gmail.com', 'DeviceType=desktop', 'Amt=Amt_High', 'isFraud=0', 'Hour=Hour_18_23'})"
0.00585,"frozenset({'ProductCD=R', 'Email=anonymous.com', 'Amt=Amt_High', 'isFraud=0', 'Hour=Hour_12_17'})"
0.00585,"frozenset({'Hour=Hour_18_23', 'Email=comcast.net', 'Card1=card1_other'})"
0.00585,"frozenset({'DeviceType=missing', 'Amt=Amt_Med', 'ProductCD=W', 'Card1=9500'})"
0.00585,"frozenset({'Card1=6019', 'Email=gmail.com'})"
0.00585,"frozenset({'ProductCD=C', 'Email=gmail.com', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0', 'Hour=Hour_18_23'})"
0.00585,"frozenset({'Amt=Amt_Med', 'Email=hotmail.com', 'Hour=Hour_12_17'})"
0.00585,"frozenset({'Email=yahoo.com', 'Hour=Hour_18_23', 'DeviceType=mobile'})"
0.00585,"frozenset({'Amt=Amt_Low', 'Email=missing', 'DeviceType=desktop', 'Hour=Hour_12_17'})"
0.00585,frozenset({'Email=att.net'})
0.00585,"frozenset({'Card1=17188', 'Hour=Hour_0_5'})"
0.00585,"frozenset({'Amt=Amt_Med', 'ProductCD=W', 'Card1=9500'})"
0.0058,"frozenset({'Email=gmail.com', 'ProductCD=W', 'Card1=7919', 'DeviceType=missing', 'Hour=Hour_18_23'})"
0.0058,"frozenset({'Card1=card1_other', 'DeviceType=desktop', 'Email=hotmail.com', 'ProductCD=H'})"
0.0058,"frozenset({'Email=hotmail.com', 'DeviceType=desktop', 'Amt=Amt_Low', 'isFraud=0', 'Hour=Hour_0_5'})"
0.0058,"frozenset({'Email=gmail.com', 'Hour=Hour_18_23', 'Card1=7919'})"
0.0058,"frozenset({'ProductCD=W', 'Email=gmail.com', 'Hour=Hour_18_23', 'Card1=7919'})"
0.0058,"frozenset({'Email=email_other', 'DeviceType=desktop', 'Card1=card1_other', 'isFraud=0', 'ProductCD=H'})"
0.0058,"frozenset({'DeviceType=missing', 'Email=gmail.com', 'Hour=Hour_18_23', 'Card1=7919'})"
0.0058,"frozenset({'Card1=card1_other', 'Amt=Amt_Low', 'Email=yahoo.com', 'isFraud=0', 'DeviceType=mobile'})"
0.0058,"frozenset({'DeviceType=desktop', 'Amt=Amt_Low', 'ProductCD=S', 'Email=missing', 'Hour=Hour_12_17'})"
0.0058,"frozenset({'Amt=Amt_Low', 'ProductCD=S', 'DeviceType=desktop', 'Hour=Hour_12_17'})"
0.0058,"frozenset({'ProductCD=W', 'Amt=Amt_High', 'Card1=15066'})"
0.0058,"frozenset({'isFraud=0', 'Hour=Hour_18_23', 'Email=comcast.net', 'Card1=card1_other'})"
0.0058,"frozenset({'DeviceType=missing', 'ProductCD=W', 'Amt=Amt_High', 'Card1=15066'})"
0.0058,"frozenset({'isFraud=0', 'Email=att.net'})"
0.0058,"frozenset({'DeviceType=missing', 'isFraud=0', 'Email=icloud.com'})"
0.00575,"frozenset({'isFraud=0', 'ProductCD=W', 'Email=icloud.com'})"
0.00575,"frozenset({'Email=gmail.com', 'Card1=card1_other', 'Amt=Amt_Low', 'DeviceType=mobile', 'Hour=Hour_0_5'})"
0.00575,"frozenset({'ProductCD=R', 'Email=aol.com'})"
0.00575,"frozenset({'Email=gmail.com', 'Card1=card1_other', 'Hour=Hour_18_23', 'DeviceType=mobile', 'ProductCD=H'})"
0.00575,"frozenset({'Amt=Amt_Low', 'Email=missing', 'DeviceType=desktop', 'Hour=Hour_18_23'})"
0.00575,"frozenset({'Email=gmail.com', 'Hour=Hour_12_17', 'isFraud=0', 'DeviceType=mobile', 'ProductCD=H'})"
0.00575,"frozenset({'DeviceType=desktop', 'Amt=Amt_Low', 'isFraud=0', 'Email=missing', 'Hour=Hour_12_17'})"
0.00575,"frozenset({'isFraud=0', 'ProductCD=R', 'Email=aol.com'})"
0.00575,"frozenset({'Email=email_other', 'Hour=Hour_18_23', 'Amt=Amt_High', 'Card1=card1_other'})"
0.00575,"frozenset({'DeviceType=missing', 'Amt=Amt_Med', 'isFraud=0', 'Card1=9500'})"
0.00575,"frozenset({'DeviceType=missing', 'isFraud=0', 'ProductCD=W', 'Email=icloud.com'})"
0.00575,"frozenset({'Amt=Amt_Low', 'DeviceType=mobile', 'Email=hotmail.com', 'Hour=Hour_0_5'})"
0.00575,"frozenset({'DeviceType=missing', 'ProductCD=C', 'isFraud=0', 'Email=hotmail.com'})"
0.00575,"frozenset({'ProductCD=R', 'Email=gmail.com', 'Hour=Hour_18_23', 'Amt=Amt_High'})"
0.00575,"frozenset({'Amt=Amt_Low', 'Email=anonymous.com', 'Hour=Hour_0_5'})"
0.00575,"frozenset({'Card1=6019', 'isFraud=0', 'Email=gmail.com'})"
0.00575,"frozenset({'Amt=Amt_Med', 'ProductCD=C', 'DeviceType=desktop', 'Email=hotmail.com'})"
0.00575,"frozenset({'Email=anonymous.com', 'Amt=Amt_High', 'Hour=Hour_0_5'})"
0.0057,"frozenset({'isFraud=0', 'Email=gmail.com', 'Hour=Hour_18_23', 'Card1=7919'})"
0.0057,"frozenset({'Email=gmail.com', 'Card1=7919', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_18_23'})"
0.0057,"frozenset({'Email=hotmail.com', 'DeviceType=desktop', 'Card1=card1_other', 'isFraud=0', 'ProductCD=H'})"
0.0057,"frozenset({'Email=email_other', 'Card1=card1_other', 'Amt=Amt_High', 'isFraud=0', 'Hour=Hour_18_23'})"
0.0057,"frozenset({'isFraud=0', 'Email=anonymous.com', 'Amt=Amt_High', 'Hour=Hour_0_5'})"
0.0057,"frozenset({'Email=gmail.com', 'ProductCD=W', 'Card1=7919', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_18_23'})"
0.0057,"frozenset({'DeviceType=desktop', 'Amt=Amt_Low', 'ProductCD=S', 'isFraud=0', 'Hour=Hour_12_17'})"
0.0057,"frozenset({'ProductCD=C', 'DeviceType=desktop', 'Card1=card1_other', 'Amt=Amt_Low', 'Hour=Hour_12_17'})"
0.0057,"frozenset({'DeviceType=desktop', 'Amt=Amt_Low', 'ProductCD=S', 'isFraud=0', 'Email=missing', 'Hour=Hour_12_17'})"
0.0057,"frozenset({'isFraud=0', 'Email=yahoo.com', 'Hour=Hour_18_23', 'DeviceType=mobile'})"
0.0057,"frozenset({'ProductCD=R', 'DeviceType=desktop', 'Amt=Amt_Med', 'Email=anonymous.com', 'isFraud=0'})"
0.0057,"frozenset({'Amt=Amt_Med', 'ProductCD=R', 'Email=anonymous.com', 'DeviceType=desktop'})"
0.0057,"frozenset({'ProductCD=C', 'Card1=card1_other', 'Email=gmail.com', 'Hour=Hour_12_17'})"
0.0057,"frozenset({'Email=gmail.com', 'ProductCD=W', 'Card1=7919', 'isFraud=0', 'Hour=Hour_18_23'})"
0.0057,"frozenset({'Email=gmail.com', 'Card1=card1_other', 'Amt=Amt_Low', 'Hour=Hour_18_23', 'DeviceType=mobile'})"
0.0057,"frozenset({'ProductCD=R', 'Card1=card1_other', 'Amt=Amt_High', 'Hour=Hour_0_5'})"
0.0057,"frozenset({'Email=hotmail.com', 'Card1=card1_other', 'Amt=Amt_Med', 'isFraud=0', 'Hour=Hour_18_23'})"
0.00565,"frozenset({'Amt=Amt_Low', 'isFraud=0', 'Email=aol.com', 'ProductCD=H'})"
0.00565,"frozenset({'Card1=card1_other', 'Amt=Amt_Low', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_6_11'})"
0.00565,"frozenset({'Amt=Amt_Low', 'DeviceType=missing', 'Hour=Hour_6_11', 'Card1=card1_other'})"
0.00565,"frozenset({'Email=email_other', 'ProductCD=W', 'Hour=Hour_0_5'})"
0.00565,"frozenset({'Amt=Amt_Low', 'Email=aol.com', 'ProductCD=H'})"
0.00565,"frozenset({'Email=yahoo.com', 'DeviceType=desktop', 'Card1=card1_other', 'Hour=Hour_18_23'})"
0.00565,"frozenset({'Card1=card1_other', 'isFraud=1', 'Hour=Hour_0_5'})"
0.00565,"frozenset({'DeviceType=missing', 'Email=email_other', 'ProductCD=W', 'Hour=Hour_0_5'})"
0.00565,"frozenset({'Card1=9500', 'ProductCD=W', 'Amt=Amt_Med', 'DeviceType=missing', 'isFraud=0'})"
0.00565,"frozenset({'ProductCD=W', 'Email=hotmail.com', 'Hour=Hour_0_5'})"
0.00565,"frozenset({'DeviceType=missing', 'isFraud=0', 'Card1=17188', 'Hour=Hour_18_23'})"
0.00565,"frozenset({'Email=gmail.com', 'DeviceType=desktop', 'Card1=card1_other', 'Amt=Amt_Low', 'ProductCD=H', 'Hour=Hour_0_5'})"
0.00565,"frozenset({'DeviceType=missing', 'ProductCD=W', 'Email=hotmail.com', 'Hour=Hour_0_5'})"
0.00565,"frozenset({'isFraud=0', 'Card1=17188', 'Hour=Hour_0_5'})"
0.00565,"frozenset({'isFraud=0', 'ProductCD=W', 'Amt=Amt_Med', 'Card1=9500'})"
0.00565,"frozenset({'Amt=Amt_Low', 'ProductCD=R', 'DeviceType=desktop'})"
0.00565,"frozenset({'Amt=Amt_Low', 'isFraud=0', 'ProductCD=R', 'DeviceType=desktop'})"
0.00565,"frozenset({'ProductCD=C', 'Email=hotmail.com', 'Card1=card1_other', 'Amt=Amt_Low', 'DeviceType=mobile'})"
0.0056,"frozenset({'isFraud=0', 'ProductCD=W', 'Email=hotmail.com', 'Hour=Hour_0_5'})"
0.0056,"frozenset({'DeviceType=desktop', 'Amt=Amt_Low', 'ProductCD=S', 'Email=missing', 'Hour=Hour_18_23'})"
0.0056,"frozenset({'Amt=Amt_Low', 'ProductCD=S', 'DeviceType=desktop', 'Hour=Hour_18_23'})"
0.0056,"frozenset({'isFraud=0', 'Email=anonymous.com', 'Amt=Amt_Med', 'ProductCD=H'})"
0.0056,"frozenset({'Email=gmail.com', 'DeviceType=desktop', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0', 'ProductCD=H', 'Hour=Hour_0_5'})"
0.0056,"frozenset({'Email=hotmail.com', 'ProductCD=W', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_0_5'})"
0.0056,"frozenset({'Email=gmail.com', 'isFraud=1', 'Hour=Hour_18_23'})"
0.0056,"frozenset({'Email=email_other', 'ProductCD=W', 'Card1=card1_other', 'Hour=Hour_12_17'})"
0.0056,"frozenset({'isFraud=0', 'Email=email_other', 'DeviceType=desktop', 'Hour=Hour_12_17'})"
0.0056,"frozenset({'ProductCD=R', 'Hour=Hour_18_23', 'DeviceType=mobile', 'Card1=card1_other'})"
0.0056,"frozenset({'Email=email_other', 'DeviceType=desktop', 'Hour=Hour_12_17'})"
0.0056,"frozenset({'Amt=Amt_Med', 'Email=gmail.com', 'DeviceType=desktop', 'Hour=Hour_0_5'})"
0.0056,"frozenset({'Email=email_other', 'ProductCD=W', 'Card1=card1_other', 'DeviceType=missing', 'Hour=Hour_12_17'})"
0.0056,"frozenset({'isFraud=0', 'ProductCD=W', 'Card1=17188', 'Hour=Hour_18_23'})"
0.0056,"frozenset({'Card1=17188', 'Email=gmail.com'})"
0.0056,"frozenset({'Amt=Amt_Med', 'Email=anonymous.com', 'ProductCD=H'})"
0.0056,"frozenset({'Email=gmail.com', 'DeviceType=desktop', 'Card1=card1_other', 'Amt=Amt_Low', 'ProductCD=H', 'Hour=Hour_12_17'})"
0.0056,"frozenset({'Card1=17188', 'isFraud=0', 'Email=gmail.com'})"
0.0056,"frozenset({'ProductCD=W', 'Card1=17188', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_18_23'})"
0.0056,"frozenset({'DeviceType=desktop', 'Card1=card1_other', 'Email=anonymous.com', 'Amt=Amt_High', 'Hour=Hour_12_17'})"
0.0056,"frozenset({'Email=gmail.com', 'DeviceType=desktop', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0', 'ProductCD=H', 'Hour=Hour_12_17'})"
0.00555,"frozenset({'ProductCD=C', 'Amt=Amt_High', 'Card1=card1_other'})"
0.00555,"frozenset({'DeviceType=missing', 'isFraud=1', 'Hour=Hour_18_23'})"
0.00555,"frozenset({'Email=email_other', 'ProductCD=W', 'Amt=Amt_Low', 'DeviceType=missing', 'isFraud=0'})"
0.00555,"frozenset({'DeviceType=desktop', 'Amt=Amt_Low', 'ProductCD=S', 'isFraud=0', 'Email=missing', 'Hour=Hour_18_23'})"
0.00555,"frozenset({'DeviceType=desktop', 'Amt=Amt_Low', 'ProductCD=S', 'isFraud=0', 'Hour=Hour_18_23'})"
0.00555,"frozenset({'Amt=Amt_Low', 'Email=email_other', 'ProductCD=W'})"
0.00555,"frozenset({'Email=hotmail.com', 'Amt=Amt_Low', 'isFraud=0', 'DeviceType=mobile', 'Hour=Hour_0_5'})"
0.00555,"frozenset({'Amt=Amt_Low', 'isFraud=0', 'Card1=9500', 'DeviceType=missing'})"
0.00555,"frozenset({'Card1=card1_other', 'Hour=Hour_18_23', 'Amt=Amt_High', 'ProductCD=H'})"
0.00555,"frozenset({'isFraud=0', 'Amt=Amt_Med', 'Email=hotmail.com', 'Hour=Hour_12_17'})"
0.00555,"frozenset({'DeviceType=desktop', 'Amt=Amt_Low', 'isFraud=0', 'Email=missing', 'Hour=Hour_18_23'})"
0.00555,"frozenset({'DeviceType=missing', 'isFraud=0', 'Amt=Amt_High', 'Card1=15066'})"
0.00555,"frozenset({'Amt=Amt_Low', 'isFraud=0', 'ProductCD=W', 'Email=email_other'})"
0.00555,"frozenset({'Amt=Amt_Low', 'Email=email_other', 'ProductCD=W', 'DeviceType=missing'})"
0.00555,"frozenset({'ProductCD=C', 'Email=gmail.com', 'Card1=card1_other', 'Amt=Amt_Med', 'isFraud=0'})"
0.00555,"frozenset({'Amt=Amt_Low', 'Card1=9500', 'DeviceType=missing'})"
0.00555,"frozenset({'DeviceType=desktop', 'Hour=Hour_6_11', 'Card1=card1_other'})"
0.00555,"frozenset({'ProductCD=C', 'Email=hotmail.com', 'Card1=card1_other', 'Amt=Amt_Low', 'Hour=Hour_18_23'})"
0.00555,"frozenset({'Email=gmail.com', 'Amt=Amt_Low', 'isFraud=0', 'DeviceType=mobile', 'Hour=Hour_12_17'})"
0.0055,"frozenset({'Email=gmail.com', 'DeviceType=mobile', 'Card1=card1_other', 'isFraud=0', 'Hour=Hour_18_23', 'ProductCD=H'})"
0.0055,"frozenset({'Email=gmail.com', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0', 'DeviceType=mobile', 'Hour=Hour_0_5'})"
0.0055,"frozenset({'Amt=Amt_Low', 'ProductCD=W', 'Hour=Hour_6_11', 'Card1=card1_other'})"
0.0055,"frozenset({'DeviceType=desktop', 'Card1=card1_other', 'Email=anonymous.com', 'Amt=Amt_High', 'isFraud=0', 'Hour=Hour_12_17'})"
0.0055,"frozenset({'Email=anonymous.com', 'Hour=Hour_18_23', 'ProductCD=H', 'Card1=card1_other'})"
0.0055,"frozenset({'isFraud=0', 'ProductCD=W', 'Hour=Hour_0_5', 'Email=email_other'})"
0.0055,"frozenset({'Email=email_other', 'ProductCD=W', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_0_5'})"
0.0055,"frozenset({'Email=anonymous.com', 'DeviceType=desktop', 'ProductCD=H', 'Hour=Hour_18_23'})"
0.0055,"frozenset({'Email=email_other', 'ProductCD=W', 'Card1=card1_other', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_12_17'})"
0.0055,"frozenset({'DeviceType=mobile', 'Card1=card1_other', 'Amt=Amt_High', 'ProductCD=H'})"
0.0055,"frozenset({'ProductCD=R', 'DeviceType=desktop', 'Email=anonymous.com', 'Amt=Amt_High', 'Hour=Hour_12_17'})"
0.0055,"frozenset({'Card1=9500', 'ProductCD=W', 'Amt=Amt_Low', 'DeviceType=missing', 'isFraud=0'})"
0.0055,"frozenset({'ProductCD=C', 'DeviceType=desktop', 'Amt=Amt_Med', 'isFraud=0', 'Hour=Hour_0_5'})"
0.0055,"frozenset({'ProductCD=C', 'Email=hotmail.com', 'DeviceType=desktop', 'Card1=card1_other', 'Hour=Hour_0_5'})"
0.0055,"frozenset({'Card1=card1_other', 'Email=anonymous.com', 'isFraud=0', 'Hour=Hour_18_23', 'ProductCD=H'})"
0.0055,"frozenset({'DeviceType=desktop', 'Email=anonymous.com', 'isFraud=0', 'Hour=Hour_18_23', 'ProductCD=H'})"
0.0055,"frozenset({'Amt=Amt_Low', 'ProductCD=W', 'Card1=9500', 'DeviceType=missing'})"
0.0055,"frozenset({'Amt=Amt_Low', 'isFraud=0', 'ProductCD=W', 'Card1=9500'})"
0.0055,"frozenset({'Amt=Amt_Low', 'ProductCD=W', 'Card1=9500'})"
0.0055,"frozenset({'ProductCD=W', 'Card1=card1_other', 'Amt=Amt_Low', 'DeviceType=missing', 'isFraud=0', 'Hour=Hour_6_11'})"
0.0055,"frozenset({'Card1=16659', 'ProductCD=H'})"
0.0055,"frozenset({'ProductCD=W', 'Card1=card1_other', 'Amt=Amt_Low', 'DeviceType=missing', 'Hour=Hour_6_11'})"
0.0055,"frozenset({'isFraud=0', 'DeviceType=desktop', 'Hour=Hour_6_11', 'Card1=card1_other'})"
0.0055,"frozenset({'ProductCD=W', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0', 'Hour=Hour_6_11'})"
0.0055,"frozenset({'Amt=Amt_Low', 'Email=email_other', 'ProductCD=H', 'Card1=card1_other'})"
0.0055,"frozenset({'Hour=Hour_12_17', 'DeviceType=desktop', 'Email=hotmail.com', 'Card1=card1_other'})"
0.0055,"frozenset({'Email=email_other', 'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0', 'ProductCD=H'})"
0.0055,"frozenset({'Amt=Amt_Low', 'isFraud=0', 'Email=anonymous.com', 'Hour=Hour_0_5'})"
0.0055,"frozenset({'Email=email_other', 'ProductCD=W', 'Card1=card1_other', 'isFraud=0', 'Hour=Hour_12_17'})"
0.00545,"frozenset({'Amt=Amt_Med', 'Card1=card1_other', 'Email=anonymous.com', 'Hour=Hour_12_17'})"
0.00545,"frozenset({'Amt=Amt_Low', 'isFraud=0', 'Email=gmail.com', 'Hour=Hour_6_11'})"
0.00545,"frozenset({'Amt=Amt_Med', 'ProductCD=C', 'DeviceType=mobile', 'Card1=card1_other'})"
0.00545,"frozenset({'Card1=card1_other', 'Email=outlook.com'})"
0.00545,"frozenset({'ProductCD=C', 'Card1=card1_other', 'Amt=Amt_Low', 'Hour=Hour_18_23', 'DeviceType=mobile'})"
0.00545,"frozenset({'Email=email_other', 'Hour=Hour_18_23', 'ProductCD=H'})"
0.00545,"frozenset({'isFraud=0', 'Email=email_other', 'Hour=Hour_18_23', 'ProductCD=H'})"
0.00545,"frozenset({'Card1=16659', 'isFraud=0', 'ProductCD=H'})"
0.00545,"frozenset({'DeviceType=mobile', 'Hour=Hour_18_23', 'Email=hotmail.com'})"
0.00545,"frozenset({'Email=gmail.com', 'Card1=12544'})"
0.00545,"frozenset({'DeviceType=missing', 'Email=gmail.com', 'isFraud=1'})"
0.00545,"frozenset({'Card1=card1_other', 'Amt=Amt_Med', 'Email=anonymous.com', 'isFraud=0', 'Hour=Hour_12_17'})"
0.00545,"frozenset({'ProductCD=R', 'Card1=card1_other', 'isFraud=0', 'Hour=Hour_18_23', 'DeviceType=mobile'})"
0.00545,"frozenset({'isFraud=0', 'DeviceType=mobile', 'Email=gmail.com', 'Amt=Amt_High'})"
0.00545,"frozenset({'isFraud=0', 'ProductCD=W', 'Amt=Amt_High', 'Card1=15066'})"
0.00545,"frozenset({'Card1=15066', 'ProductCD=W', 'Amt=Amt_High', 'DeviceType=missing', 'isFraud=0'})"
0.00545,"frozenset({'Amt=Amt_Low', 'DeviceType=desktop', 'Email=hotmail.com', 'Hour=Hour_18_23'})"
0.00545,"frozenset({'isFraud=0', 'Email=gmail.com', 'Amt=Amt_High', 'ProductCD=H'})"
0.00545,"frozenset({'Amt=Amt_Low', 'Email=gmail.com', 'Hour=Hour_6_11'})"
0.00545,"frozenset({'ProductCD=R', 'Card1=card1_other', 'Amt=Amt_High', 'isFraud=0', 'Hour=Hour_0_5'})"
0.00545,"frozenset({'Email=aol.com', 'DeviceType=mobile'})"
0.0054,"frozenset({'ProductCD=R', 'Email=gmail.com', 'Hour=Hour_0_5'})"
0.0054,"frozenset({'ProductCD=R', 'DeviceType=desktop', 'Email=anonymous.com', 'Amt=Amt_High', 'isFraud=0', 'Hour=Hour_12_17'})"
